TimeStamp, GSRValue
10:14:754,29
10:14:775,29
10:14:791,29
10:14:813,29
10:14:833,29
10:14:853,29
10:14:874,28
10:14:894,29
10:14:915,29
10:14:935,29
10:14:955,30
10:14:975,30
10:14:996,30
10:15:017,30
10:15:037,30
10:15:058,30
10:15:079,30
10:15:099,30
10:15:119,30
10:15:140,30
10:15:161,31
10:15:180,30
10:15:202,31
10:15:222,30
10:15:242,31
10:15:263,31
10:15:283,31
10:15:303,31
10:15:324,31
10:15:345,32
10:15:365,32
10:15:385,32
10:15:406,32
10:15:427,32
10:15:447,32
10:15:467,32
10:15:488,32
10:15:508,32
10:15:529,32
10:15:549,32
10:15:566,32
10:15:587,33
10:15:606,33
10:15:627,33
10:15:647,33
10:15:668,33
10:15:689,33
10:15:709,33
10:15:729,33
10:15:750,34
10:15:770,34
10:15:791,33
10:15:811,33
10:15:832,34
10:15:852,34
10:15:873,34
10:15:894,34
10:15:914,34
10:15:935,34
10:15:955,34
10:15:976,35
10:15:996,34
10:16:016,34
10:16:037,34
10:16:058,35
10:16:078,35
10:16:098,35
10:16:119,35
10:16:139,35
10:16:160,35
10:16:180,35
10:16:200,35
10:16:221,35
10:16:242,35
10:16:262,35
10:16:283,35
10:16:303,35
10:16:320,34
10:16:340,34
10:16:360,35
10:16:381,35
10:16:401,35
10:16:422,35
10:16:443,34
10:16:463,35
10:16:483,35
10:16:504,35
10:16:525,34
10:16:545,34
10:16:565,34
10:16:586,35
10:16:606,34
10:16:627,35
10:16:647,34
10:16:668,34
10:16:688,34
10:16:708,34
10:16:729,34
10:16:749,34
10:16:770,34
10:16:790,34
10:16:810,34
10:16:831,34
10:16:852,34
10:16:872,34
10:16:893,34
10:16:913,34
10:16:934,368
10:16:954,34
10:16:975,34
10:16:995,34
10:17:015,34
10:17:036,34
10:17:057,34
10:17:077,34
10:17:094,33
10:17:114,33
10:17:134,34
10:17:155,34
10:17:176,34
10:17:196,34
10:17:217,33
10:17:237,34
10:17:257,33
10:17:277,34
10:17:298,34
10:17:319,33
10:17:339,33
10:17:359,34
10:17:380,34
10:17:401,33
10:17:421,33
10:17:442,33
10:17:462,33
10:17:482,34
10:17:503,34
10:17:523,34
10:17:544,34
10:17:565,34
10:17:585,34
10:17:606,34
10:17:626,35
10:17:646,35
10:17:667,352
10:17:688,35
10:17:708,35
10:17:728,34
10:17:749,35
10:17:769,34
10:17:790,35
10:17:811,35
10:17:830,34
10:17:851,35
10:17:872,35
10:17:892,35
10:17:913,35
10:17:933,35
10:17:953,35
10:17:975,35
10:17:995,35
10:18:015,34
10:18:036,35
10:18:055,35
10:18:076,35
10:18:097,36
10:18:118,35
10:18:138,36
10:18:158,35
10:18:179,36
10:18:199,35
10:18:220,36
10:18:240,36
10:18:260,36
10:18:282,36
10:18:301,36
10:18:323,37
10:18:343,37
10:18:363,37
10:18:384,37
10:18:400,37
10:18:421,37
10:18:441,37
10:18:461,37
10:18:482,37
10:18:503,37
10:18:523,37
10:18:544,37
10:18:564,37
10:18:585,37
10:18:605,38
10:18:625,37
10:18:646,38
10:18:667,37
10:18:686,38
10:18:708,38
10:18:728,38
10:18:748,39
10:18:769,38
10:18:789,39
10:18:810,38
10:18:830,38
10:18:851,38
10:18:871,38
10:18:892,38
10:18:912,39
10:18:933,39
10:18:953,38
10:18:973,38
10:18:994,38
10:19:014,39
10:19:035,39
10:19:055,39
10:19:076,39
10:19:096,39
10:19:116,40
10:19:137,40
10:19:157,40
10:19:178,40
10:19:199,39
10:19:219,40
10:19:240,40
10:19:260,40
10:19:281,40
10:19:301,40
10:19:322,40
10:19:342,40
10:19:362,40
10:19:383,40
10:19:403,40
10:19:424,41
10:19:444,40
10:19:465,40
10:19:486,40
10:19:506,40
10:19:526,40
10:19:547,40
10:19:567,41
10:19:588,41
10:19:609,41
10:19:629,40
10:19:649,41
10:19:670,41
10:19:690,41
10:19:707,41
10:19:727,41
10:19:748,42
10:19:768,41
10:19:789,42
10:19:809,42
10:19:829,42
10:19:850,42
10:19:871,42
10:19:890,42
10:19:912,42
10:19:931,43
10:19:952,42
10:19:973,42
10:19:994,42
10:20:014,42
10:20:034,42
10:20:055,42
10:20:075,42
10:20:096,43
10:20:116,42
10:20:137,42
10:20:157,42
10:20:177,42
10:20:198,42
10:20:219,42
10:20:239,42
10:20:260,42
10:20:280,42
10:20:300,42
10:20:321,43
10:20:342,42
10:20:362,43
10:20:383,42
10:20:402,43
10:20:424,43
10:20:443,43
10:20:464,43
10:20:485,43
10:20:506,43
10:20:526,44
10:20:547,43
10:20:567,44
10:20:587,44
10:20:608,44
10:20:628,43
10:20:649,43
10:20:670,44
10:20:690,44
10:20:710,44
10:20:730,43
10:20:751,43
10:20:771,44
10:20:792,43
10:20:812,43
10:20:829,44
10:20:850,43
10:20:870,43
10:20:890,43
10:20:910,43
10:20:931,44
10:20:952,43
10:20:972,43
10:20:993,43
10:21:013,43
10:21:034,43
10:21:054,43
10:21:075,43
10:21:095,42
10:21:116,42
10:21:136,42
10:21:157,42
10:21:177,42
10:21:198,42
10:21:218,42
10:21:239,42
10:21:259,41
10:21:279,42
10:21:300,42
10:21:320,41
10:21:341,42
10:21:361,41
10:21:382,41
10:21:402,41
10:21:423,40
10:21:443,41
10:21:464,40
10:21:484,40
10:21:505,40
10:21:521,39
10:21:541,39
10:21:562,39
10:21:582,39
10:21:603,39
10:21:623,40
10:21:644,38
10:21:664,39
10:21:684,38
10:21:705,38
10:21:726,38
10:21:746,38
10:21:766,38
10:21:787,38
10:21:808,38
10:21:828,38
10:21:849,38
10:21:869,38
10:21:889,37
10:21:910,38
10:21:931,38
10:21:951,38
10:21:971,37
10:21:992,38
10:22:012,38
10:22:033,38
10:22:054,38
10:22:074,38
10:22:095,38
10:22:115,38
10:22:135,38
10:22:156,38
10:22:176,37
10:22:197,37
10:22:218,37
10:22:238,37
10:22:258,38
10:22:279,37
10:22:299,37
10:22:320,37
10:22:340,37
10:22:360,37
10:22:381,36
10:22:402,36
10:22:422,37
10:22:443,36
10:22:463,36
10:22:483,37
10:22:503,36
10:22:524,36
10:22:545,36
10:22:565,37
10:22:586,36
10:22:607,36
10:22:627,36
10:22:643,36
10:22:663,36
10:22:685,36
10:22:705,36
10:22:725,36
10:22:746,36
10:22:766,36
10:22:787,37
10:22:807,37
10:22:828,37
10:22:848,37
10:22:869,37
10:22:889,36
10:22:909,36
10:22:930,36
10:22:951,37
10:22:971,36
10:22:991,36
10:23:012,37
10:23:032,37
10:23:053,37
10:23:073,37
10:23:094,37
10:23:115,36
10:23:134,37
10:23:155,37
10:23:176,37
10:23:196,37
10:23:217,37
10:23:237,37
10:23:258,37
10:23:278,37
10:23:298,37
10:23:319,38
10:23:340,37
10:23:360,37
10:23:380,38
10:23:401,37
10:23:422,38
10:23:442,38
10:23:462,38
10:23:483,39
10:23:503,38
10:23:524,39
10:23:545,39
10:23:561,39
10:23:581,38
10:23:602,38
10:23:622,39
10:23:643,39
10:23:664,39
10:23:684,39
10:23:704,38
10:23:725,39
10:23:745,39
10:23:766,39
10:23:786,40
10:23:807,39
10:23:827,39
10:23:848,39
10:23:867,39
10:23:888,39
10:23:909,40
10:23:929,39
10:23:950,40
10:23:970,40
10:23:990,40
10:24:011,40
10:24:031,39
10:24:052,40
10:24:072,40
10:24:093,40
10:24:114,40
10:24:134,41
10:24:154,41
10:24:175,41
10:24:195,41
10:24:216,41
10:24:237,41
10:24:257,41
10:24:278,41
10:24:298,41
10:24:319,41
10:24:335,41
10:24:356,41
10:24:376,41
10:24:397,41
10:24:417,41
10:24:438,41
10:24:458,41
10:24:479,42
10:24:499,41
10:24:519,41
10:24:539,41
10:24:561,42
10:24:580,42
10:24:601,41
10:24:622,41
10:24:642,42
10:24:663,42
10:24:683,42
10:24:703,42
10:24:724,42
10:24:745,42
10:24:765,42
10:24:786,42
10:24:805,42
10:24:827,42
10:24:847,43
10:24:867,43
10:24:888,43
10:24:909,43
10:24:929,43
10:24:949,43
10:24:969,43
10:24:990,43
10:25:011,43
10:25:031,43
10:25:052,44
10:25:072,43
10:25:089,43
10:25:109,43
10:25:129,43
10:25:150,43
10:25:171,43
10:25:191,43
10:25:211,44
10:25:232,44
10:25:252,43
10:25:273,43
10:25:294,44
10:25:314,44
10:25:334,44
10:25:355,44
10:25:375,44
10:25:395,44
10:25:415,44
10:25:436,44
10:25:457,44
10:25:478,44
10:25:498,44
10:25:518,44
10:25:539,44
10:25:560,44
10:25:580,44
10:25:600,45
10:25:621,44
10:25:642,44
10:25:662,44
10:25:682,45
10:25:703,45
10:25:723,45
10:25:744,45
10:25:764,45
10:25:785,45
10:25:805,45
10:25:821,45
10:25:842,45
10:25:863,45
10:25:883,45
10:25:903,45
10:25:924,44
10:25:944,45
10:25:965,46
10:25:985,45
10:26:006,46
10:26:026,45
10:26:047,45
10:26:067,45
10:26:088,45
10:26:109,45
10:26:129,45
10:26:149,45
10:26:169,45
10:26:190,46
10:26:211,45
10:26:231,46
10:26:251,45
10:26:272,45
10:26:292,46
10:26:314,46
10:26:334,45
10:26:354,46
10:26:375,46
10:26:395,46
10:26:416,47
10:26:436,47
10:26:456,47
10:26:477,46
10:26:497,46
10:26:518,46
10:26:539,46
10:26:559,46
10:26:579,46
10:26:596,46
10:26:616,46
10:26:637,46
10:26:661,288
10:26:677,46
10:26:698,46
10:26:718,46
10:26:739,46
10:26:760,46
10:26:780,46
10:26:801,46
10:26:821,46
10:26:842,46
10:26:862,46
10:26:883,46
10:26:902,46
10:26:923,46
10:26:943,46
10:26:965,46
10:26:985,47
10:27:005,47
10:27:026,47
10:27:046,46
10:27:067,46
10:27:087,46
10:27:108,47
10:27:128,47
10:27:149,47
10:27:169,47
10:27:190,48
10:27:210,48
10:27:231,48
10:27:251,47
10:27:271,47
10:27:292,47
10:27:312,48
10:27:333,47
10:27:349,48
10:27:370,47
10:27:391,47
10:27:410,47
10:27:431,48
10:27:452,48
10:27:472,47
10:27:493,47
10:27:513,47
10:27:534,47
10:27:554,47
10:27:574,47
10:27:595,47
10:27:615,47
10:27:636,47
10:27:656,47
10:27:677,47
10:27:697,48
10:27:718,47
10:27:738,47
10:27:759,47
10:27:780,47
10:27:800,47
10:27:820,47
10:27:841,47
10:27:861,47
10:27:882,47
10:27:902,47
10:27:922,48
10:27:943,48
10:27:963,48
10:27:984,48
10:28:004,47
10:28:025,47
10:28:046,47
10:28:066,47
10:28:087,47
10:28:108,47
10:28:129,47
10:28:144,47
10:28:164,46
10:28:185,46
10:28:205,45
10:28:225,46
10:28:246,46
10:28:266,46
10:28:287,46
10:28:308,46
10:28:328,46
10:28:348,45
10:28:369,46
10:28:390,46
10:28:410,46
10:28:431,46
10:28:451,45
10:28:472,46
10:28:492,45
10:28:512,45
10:28:533,44
10:28:553,44
10:28:574,44
10:28:594,44
10:28:615,44
10:28:636,44
10:28:656,43
10:28:676,44
10:28:697,43
10:28:717,44
10:28:738,44
10:28:758,44
10:28:779,43
10:28:800,42
10:28:820,42
10:28:840,42
10:28:860,41
10:28:877,41
10:28:897,41
10:28:918,41
10:28:939,41
10:28:959,40
10:28:979,40
10:29:000,40
10:29:020,40
10:29:041,40
10:29:061,39
10:29:081,39
10:29:102,39
10:29:123,39
10:29:144,39
10:29:163,39
10:29:184,38
10:29:205,38
10:29:225,38
10:29:246,38
10:29:266,38
10:29:287,38
10:29:307,38
10:29:328,38
10:29:348,38
10:29:368,37
10:29:389,38
10:29:409,38
10:29:430,38
10:29:451,38
10:29:471,39
10:29:491,38
10:29:512,38
10:29:532,38
10:29:553,38
10:29:573,38
10:29:594,38
10:29:614,38
10:29:635,37
10:29:651,38
10:29:671,37
10:29:693,37
10:29:713,37
10:29:733,37
10:29:753,37
10:29:774,37
10:29:795,37
10:29:815,37
10:29:836,37
10:29:856,37
10:29:877,37
10:29:897,36
10:29:918,36
10:29:938,36
10:29:959,36
10:29:979,36
10:29:999,36
10:30:020,36
10:30:040,36
10:30:061,36
10:30:082,35
10:30:102,35
10:30:122,35
10:30:142,36
10:30:163,35
10:30:184,35
10:30:204,35
10:30:224,34
10:30:245,34
10:30:266,34
10:30:286,34
10:30:307,34
10:30:327,33
10:30:347,34
10:30:368,33
10:30:388,33
10:30:404,33
10:30:425,33
10:30:446,33
10:30:466,33
10:30:486,32
10:30:507,33
10:30:528,33
10:30:549,32
10:30:569,33
10:30:589,33
10:30:610,32
10:30:631,32
10:30:651,33
10:30:671,33
10:30:692,33
10:30:712,32
10:30:733,32
10:30:753,32
10:30:773,33
10:30:794,33
10:30:814,33
10:30:835,33
10:30:855,33
10:30:876,33
10:30:896,33
10:30:917,34
10:30:937,33
10:30:958,33
10:30:978,34
10:30:999,34
10:31:019,34
10:31:040,33
10:31:060,33
10:31:080,34
10:31:101,34
10:31:122,34
10:31:142,34
10:31:158,34
10:31:179,34
10:31:199,34
10:31:219,34
10:31:240,34
10:31:261,35
10:31:282,35
10:31:302,35
10:31:322,35
10:31:343,35
10:31:363,35
10:31:384,35
10:31:405,35
10:31:424,35
10:31:445,36
10:31:465,36
10:31:486,36
10:31:507,37
10:31:527,37
10:31:548,36
10:31:568,37
10:31:589,37
10:31:609,37
10:31:629,38
10:31:650,37
10:31:670,38
10:31:691,38
10:31:711,38
10:31:732,38
10:31:752,38
10:31:772,38
10:31:793,38
10:31:814,38
10:31:834,38
10:31:854,38
10:31:875,38
10:31:891,38
10:31:913,38
10:31:933,39
10:31:953,39
10:31:973,39
10:31:993,39
10:32:014,39
10:32:035,39
10:32:056,39
10:32:076,40
10:32:097,40
10:32:117,40
10:32:137,40
10:32:158,40
10:32:178,40
10:32:199,40
10:32:219,41
10:32:239,40
10:32:261,41
10:32:281,41
10:32:301,41
10:32:321,41
10:32:342,42
10:32:363,42
10:32:383,42
10:32:403,42
10:32:423,42
10:32:444,42
10:32:465,42
10:32:485,42
10:32:506,42
10:32:527,42
10:32:547,42
10:32:567,42
10:32:588,42
10:32:608,43
10:32:629,42
10:32:649,42
10:32:665,43
10:32:686,42
10:32:707,42
10:32:727,42
10:32:748,42
10:32:768,42
10:32:789,42
10:32:809,42
10:32:829,42
10:32:850,42
10:32:871,42
10:32:891,42
10:32:911,42
10:32:932,42
10:32:953,42
10:32:973,41
10:32:994,41
10:33:014,42
10:33:035,41
10:33:054,40
10:33:075,40
10:33:096,40
10:33:116,39
10:33:137,39
10:33:157,38
10:33:178,38
10:33:198,38
10:33:219,37
10:33:239,37
10:33:260,36
10:33:280,36
10:33:301,35
10:33:321,35
10:33:341,35
10:33:362,34
10:33:383,34
10:33:403,34
10:33:419,33
10:33:440,33
10:33:461,32
10:33:481,32
10:33:501,32
10:33:522,31
10:33:543,31
10:33:563,31
10:33:583,30
10:33:603,31
10:33:623,31
10:33:645,31
10:33:665,31
10:33:686,31
10:33:706,30
10:33:726,30
10:33:747,30
10:33:767,31
10:33:788,30
10:33:809,30
10:33:829,30
10:33:850,30
10:33:870,30
10:33:890,29
10:33:910,29
10:33:931,29
10:33:952,29
10:33:972,29
10:33:992,29
10:34:013,29
10:34:034,29
10:34:054,29
10:34:074,29
10:34:095,29
10:34:115,30
10:34:136,29
10:34:157,29
10:34:177,29
10:34:193,29
10:34:214,29
10:34:234,29
10:34:255,30
10:34:275,30
10:34:296,30
10:34:316,30
10:34:336,30
10:34:358,30
10:34:378,30
10:34:398,31
10:34:419,31
10:34:439,31
10:34:460,32
10:34:480,32
10:34:501,31
10:34:521,32
10:34:542,31
10:34:562,32
10:34:583,32
10:34:603,32
10:34:624,32
10:34:644,32
10:34:665,32
10:34:685,32
10:34:705,32
10:34:726,32
10:34:746,32
10:34:767,33
10:34:787,33
10:34:808,33
10:34:828,33
10:34:849,33
10:34:869,33
10:34:890,33
10:34:910,34
10:34:926,34
10:34:947,33
10:34:967,34
10:34:988,33
10:35:008,34
10:35:029,34
10:35:050,34
10:35:070,35
10:35:091,35
10:35:111,35
10:35:131,35
10:35:151,35
10:35:172,35
10:35:193,36
10:35:213,35
10:35:234,36
10:35:255,36
10:35:275,36
10:35:295,35
10:35:316,36
10:35:336,36
10:35:357,36
10:35:378,36
10:35:397,36
10:35:418,36
10:35:439,36
10:35:459,36
10:35:480,36
10:35:500,36
10:35:521,36
10:35:540,37
10:35:561,36
10:35:582,36
10:35:603,35
10:35:623,35
10:35:643,35
10:35:664,35
10:35:680,35
10:35:701,35
10:35:721,34
10:35:741,34
10:35:762,34
10:35:783,33
10:35:803,33
10:35:824,33
10:35:844,33
10:35:865,33
10:35:885,32
10:35:905,32
10:35:926,31
10:35:946,31
10:35:967,30
10:35:987,30
10:36:008,30
10:36:028,30
10:36:049,29
10:36:070,29
10:36:090,28
10:36:111,28
10:36:131,28
10:36:151,28
10:36:172,27
10:36:192,27
10:36:213,27
10:36:233,26
10:36:254,26
10:36:274,26
10:36:295,26
10:36:315,25
10:36:336,26
10:36:356,25
10:36:376,25
10:36:397,25
10:36:417,25
10:36:438,25
10:36:454,24
10:36:475,25
10:36:495,25
10:36:515,25
10:36:537,25
10:36:557,25
10:36:577,25
10:36:602,352
10:36:619,25
10:36:638,24
10:36:659,24
10:36:679,24
10:36:700,24
10:36:721,24
10:36:741,23
10:36:762,24
10:36:782,23
10:36:803,22
10:36:823,22
10:36:844,22
10:36:864,21
10:36:884,21
10:36:905,21
10:36:925,20
10:36:945,19
10:36:967,19
10:36:986,19
10:37:007,19
10:37:027,17
10:37:048,17
10:37:069,17
10:37:089,16
10:37:109,15
10:37:130,14
10:37:150,14
10:37:171,14
10:37:192,13
10:37:212,13
10:37:233,12
10:37:249,11
10:37:269,11
10:37:290,11
10:37:310,9
10:37:330,9
10:37:351,9
10:37:372,9
10:37:393,8
10:37:413,7
10:37:434,7
10:37:454,6
10:37:474,6
10:37:495,5
10:37:515,5
10:37:536,5
10:37:556,4
10:37:577,4
10:37:597,4
10:37:618,4
10:37:638,3
10:37:654,3
10:37:675,3
10:37:696,3
10:37:716,2
10:37:736,2
10:37:757,1
10:37:777,1
10:37:798,1
10:37:818,1
10:37:839,2
10:37:860,2
10:37:879,2
10:37:900,2
10:37:921,1
10:37:941,1
10:37:962,1
10:37:982,1
10:38:003,1
10:38:023,1
10:38:043,2
10:38:064,1
10:38:084,1
10:38:105,1
10:38:126,1
10:38:145,1
10:38:166,2
10:38:187,1
10:38:203,1
10:38:224,1
10:38:244,2
10:38:265,1
10:38:285,1
10:38:305,1
10:38:326,1
10:38:346,1
10:38:367,1
10:38:388,1
10:38:408,1
10:38:429,2
10:38:449,1
10:38:469,1
10:38:490,1
10:38:510,2
10:38:531,1
10:38:551,1
10:38:572,1
10:38:592,1
10:38:612,2
10:38:634,1
10:38:654,1
10:38:674,1
10:38:695,1
10:38:715,1
10:38:735,1
10:38:757,1
10:38:773,1
10:38:793,1
10:38:814,2
10:38:834,1
10:38:855,2
10:38:875,1
10:38:896,1
10:38:916,1
10:38:936,1
10:38:957,1
10:38:977,1
10:38:998,1
10:39:018,1
10:39:039,1
10:39:059,1
10:39:080,1
10:39:100,2
10:39:120,2
10:39:141,1
10:39:162,2
10:39:182,2
10:39:202,2
10:39:223,2
10:39:243,3
10:39:264,3
10:39:285,2
10:39:301,3
10:39:321,3
10:39:342,3
10:39:362,3
10:39:383,3
10:39:403,4
10:39:423,3
10:39:444,3
10:39:464,5
10:39:485,4
10:39:505,5
10:39:526,5
10:39:546,6
10:39:567,5
10:39:588,5
10:39:608,6
